Block Lot	Planning Neighborhood	Best Stat	Best Date	building_type_id	Units	Planning Project Description	DBI Project Description	Zoning_Generalized	Zoning_Simplified	TAZ	Total GSF (Commercial)	Office	Cult, Inst, Educ	Medical	Prod, Dist, Rep	Ret, Ent	Visitor	DBI Permit	Planning Filed	DBI Filed	HEIGHTLIMIT	ZONING	FirstFiled	LANDUSE	Net Added Units	Net Added SF	Net Cult, Inst, Educ	Net Medical	Net Office	Net Prod, Dist, Rep	Net Ret, Ent	Net Visitor	BLOCK	LOT	Location 1
6244036	South Central, Other	BP REINSTATED	02/29/2012 12:00:00 AM	14	1	Demolish 1-story single-family residential building straddled in the middle of two lots and construct two single-family residential buildings on each lot.	"DEMOLISH 2 STORIES, 1 DWELLING UNIT, 1 BASEMENT, (200703025279)_x000d_
_x000d_
RESIDENTIAL BUILDING.ERECT 3 STORIES, 1 BASEMENT, 1 DWELLING UNIT BLDG."	Residential	RH-1	17	0							200703025289	08/14/2009 12:00:00 AM	03/02/2007 12:00:00 AM	40-X	RH-1	03/02/2007 12:00:00 AM	Resident	1	0							6244	36	"469 Raymond Av
(37.714637, -122.412886)"
0818020	Market Octavia	BP ISSUED	08/30/2012 12:00:00 AM	14	2		ERECT 4 STORIES 2 DWELLING UNITS BLDG.	Neighborhood Commercial	HAYES NCT	268	0							200703126040		03/12/2007 12:00:00 AM	40-X	HAYES NCT/RTO	03/12/2007 12:00:00 AM	Resident	2	0							818	20	"476 Linden St
(37.7760866, -122.4257414)"
6534029	Central	BP APPROVED	10/25/2011 12:00:00 AM	14	3		ERECT 4 STORIES, 3 DWELLING UNITS CONDOMINIUM BUILDING.	Residential	RH-3	140	0							200703307744		03/30/2007 12:00:00 AM	40-X	RH-3	03/30/2007 12:00:00 AM	Resident	3	0							6534	29	"1225 Dolores St
(37.749797, -122.424715)"
3789003	East SoMa	BP ISSUED	12/06/2012 12:00:00 AM	4	74	76 new construction / mixed	7 STORY ADDITION TO EXISTING 2 STORY COMMERCIAL WAREHOUSE, HIGH RISE BUILDING. ADDITION OF RETAIL, PARKING & 74 RESIDENTIAL UNITS.	High Density Residential	SB-DTR	727	0							200705010136		05/01/2007 12:00:00 AM	105-F	SB-DTR	05/01/2007 12:00:00 AM	Resident	74	0							3789	3	"72 Townsend St
(37.781143, -122.390093)"
4224015	Showpl/Potrero	BP APPROVED	01/16/2009 12:00:00 AM	4	28	Construct 28 dwelling units and 28 parking spaces in an underground garage on a vacant lot. The building would be approximately 57,974 sq. ft. and approxomately 40 feet in height. 	ERECT 4 STORIES, 28 UNITS, 3 BASEMENTS, RESIDENTIAL CONDOMINIUM BUILDING.	Residential	RH-3	519	0	0	0	0	0	0	0	200705010141	11/15/2007 12:00:00 AM	05/01/2007 12:00:00 AM	40-X	RH-3	05/01/2007 12:00:00 AM	Resident	28	0	0	0	0	0	0	0	4224	15	"1004 Mississippi St
(37.753144, -122.393815)"
4224018	Showpl/Potrero	BP APPROVED	12/01/2009 12:00:00 AM	14	2	New construction of two buildings with two units each, total of four units on a vacant lot.	TO ERECT A NEW 3 STORY 2 DWELLING UNITS	Residential	RH-3	519	0							200705010119	07/17/2007 12:00:00 AM	05/01/2007 12:00:00 AM	40-X	RH-3	05/01/2007 12:00:00 AM	Resident	2	0							4224	18	"1036 Mississippi St
(37.752943, -122.393853)"
0510029	Marina	BP REINSTATED	08/27/2012 12:00:00 AM	14	3		TO COMPLY WITH NOV#200665975 TO ESTABLISH LEGALITY OF UNITS # OF (3) TOTAL, TO ESTABLISH LEGALITY OF	Mixed Use	NC-3	815	0							200705211788		05/21/2007 12:00:00 AM	40-X	NC-3	05/21/2007 12:00:00 AM	Resident	1	0							510	29	"2157 Lombard St
(37.7994709, -122.436911)"
1517030	Richmond	BP ISSUED	07/26/2012 12:00:00 AM	14	3	Existing 2-story SFD approx. 1500 sqft with 1 off-street parking space. Proposed 4-story 40' in height 3-unit over ground floor parking with approx 6,000 sqft.	TO ERECT 4 STORY 3 FAMILY DWELLING	Residential	RM-1	280	0							200706143970	06/04/2008 12:00:00 AM	06/14/2007 12:00:00 AM	40-X	RM-1	06/14/2007 12:00:00 AM	Resident	2	0							1517	30	"520 28th Av
(37.779428, -122.487579)"
5826002	Bernal Heights	BP ISSUED	08/04/2009 12:00:00 AM	14	2	Rear yard and parking variance	TO ERECT TWO DWELLING UNIT WITH 3 STORY NEW BLDG	Residential	RH-2	87	0							200706265226	03/27/2008 12:00:00 AM	06/26/2007 12:00:00 AM	40-X	RH-2	06/26/2007 12:00:00 AM	Resident	2	0							5826	2	"104 Bache St
(37.733907, -122.41763)"
1865009	Outer Sunset	BP ISSUED	03/31/2008 12:00:00 AM	14	2		2 STORIES VERTICAL ADDITION AND HORIZONTAL ADDITION FOUNDATION TO BE UPGRADE 1 UNIT (E) BLDG. TO BE 	Residential	RH-2	526	0							200707116486		07/11/2007 12:00:00 AM	40-X	RH-2	07/11/2007 12:00:00 AM	Resident	1	0							1865	9	"1559 19th Av
(37.7587553, -122.476967)"
3533165	Market Octavia	BP REINSTATED	03/06/2012 12:00:00 AM	14	3	The proposal is to demolish an existing office building and construct a new residential, four-story building containing three dwelling units.	TO ERECT 4 STORY 3 FAMILY DWELLING	Residential	RTO	232	0	0						200708109444	08/20/2007 12:00:00 AM	08/10/2007 12:00:00 AM	40-X	RTO	08/10/2007 12:00:00 AM	Resident	3	-1640			-1640				3533	24	"85 Brosnan St
(37.7686187, -122.4240432)"
6208003	South Central, Other	BP ISSUED	04/25/2013 12:00:00 AM	14	1	lot line adjustment	CONSTRUCT A NEW 3 STORY SINGLE FAMILY DWELLING	Residential	RH-1	15	0							200806194898	08/23/2007 12:00:00 AM	06/19/2008 12:00:00 AM	40-X	RH-1	08/23/2007 12:00:00 AM	Resident	1	0							6208	3	"138 Alpha St
(37.714095, -122.404408)"
1690032	Richmond	BP REINSTATED	11/08/2011 12:00:00 AM	14	2		Vertical addition: Add 2 additional stories, to include a penthouse level at (E) 2 story bldg. Submi	Residential	RH-2	689	0							200709072126		09/07/2007 12:00:00 AM	40-X	RH-2	09/07/2007 12:00:00 AM	Resident	1	0							1690	32	"836 48th Av
(37.7725997, -122.5088171)"
0303014	Downtown	BP ISSUED	07/20/2012 12:00:00 AM	4	50	9  new construction	Vacant ground floor space to be converted to 4 dwelling units on existin builidng. Work to include remodel at 2nd floor manager's apt to raise floor for headroom below. Convert tourist hotel to sro residental hotel.	Mixed Use	RC-4	707	0						0	200712311569		12/31/2007 12:00:00 AM	80-T	RC-4	12/31/2007 12:00:00 AM	Resident	4	-15764						-15764	303	14	"875 Post St
(37.7872104, -122.4162665)"
2768007	Central	BP ISSUED	11/18/2008 12:00:00 AM	14	2	Addition of a single-story garage to the front of the existing 3-story, 2,253 sqft single-family dwelling. Convert existing garage into new unit. Rearyard horizontal addtion. The result is a 3,008 sqft two-unit residence.	Add one story garage (2) car garage in (E) front. Horizontal addition at rear (add one story to exis	Residential	RH-2	161	0							200709112337	12/07/2007 12:00:00 AM	09/11/2007 12:00:00 AM	40-X	RH-2	09/11/2007 12:00:00 AM	Resident	1	0							2768	7	"446 Diamond St
(37.75524, -122.437034)"
0119025	Northeast	BP ISSUED	07/13/2011 12:00:00 AM	14	3	Add dwelling unit on ground floor with no expansion of the building	SITE PERMIT: ADD 3RD UNIT AT GROUND FLOOR ~450 SF. 3 PARKING SPACES PROVIDED IN GARAGE. MECH & PLUMB	Residential	RM-2	371	0							200709193055	09/08/2010 12:00:00 AM	09/19/2007 12:00:00 AM	40-X	RM-2	09/19/2007 12:00:00 AM	Resident	1	0							119	25	"1812 Taylor St
(37.7991246, -122.4138928)"
3530049	Mission	BP ISSUED	04/22/2008 12:00:00 AM	14	1		Change of occupancy at 2nd floor to R-3/ PROVIDE 1 HOUR SEPARATION BETWEEN NEW DWELLING UNIT AND EXI	Industrial	PDR-1-G	590	0							200710034503		10/03/2007 12:00:00 AM	58-X	PDR-1-G	10/03/2007 12:00:00 AM	Resident	1	0							3530	49	"160 14th St
(37.7685532, -122.4169545)"
1767031	Inner Sunset	BP REINSTATED	12/17/2009 12:00:00 AM	14	2	Add 2nd dwelling unit to existing single-family residence with new vertical addition 3rd floor at rear of building.	VERTICAL/HORIZONTAL ADDITION, ADD 3RD & 4TH FLOOR OVER (E) 2 STORIES, CONVERT TO TWO UNITS, MODIFY (	Residential	RH-2	213	0							200710306832	12/13/2010 12:00:00 AM	10/30/2007 12:00:00 AM	40-X	RH-2	10/30/2007 12:00:00 AM	Resident	1	0							1767	31	"1354 Funston Av
(37.762831, -122.470195)"
5943008	South Central, Other	BP ISSUED	06/06/2011 12:00:00 AM	14	2	The proposal is to demolish a single-family residence, constructed in 1906, split the lot into two lots @3,000 square feet each, and construct a single-family dwelling on each newly created lot.   This DR is for the new construction of the southern building.	CONSTRUCT 3 STORY SINGLE FAMILY DWELLING	Residential	RH-1	61	30000					30000		200711077587	02/03/2009 12:00:00 AM	11/07/2007 12:00:00 AM	40-X	RH-1	11/07/2007 12:00:00 AM	Mixres	1	25000					25000		5943	8	"268 Madison St
(37.725758, -122.422661)"
2821010	Inner Sunset	BP APPROVED	03/02/2012 12:00:00 AM	14	1		ERECT A NEW 2 STORY SINGLE FAMILY DWELLING.	Residential	RH-1	151	0							200711077576		11/07/2007 12:00:00 AM	40-X	RH-1	11/07/2007 12:00:00 AM	Resident	1	0							2821	10	"83 Panorama Dr
(37.7471479, -122.4509959)"
1642036	Richmond	BP ISSUED	01/25/2013 12:00:00 AM	14	2		Vertical extension to convert a 2 story + attic single family residential building by adding one sto	Residential	RH-2	637	0							200711198515		11/19/2007 12:00:00 AM	40-X	RH-2	11/19/2007 12:00:00 AM	Resident	1	0							1642	36	"658 03rd Av
(37.776291, -122.460387)"
1672018	Richmond	BP ISSUED	01/26/2009 12:00:00 AM	14	2		(N) THIRD FLOOR VERTICAL ADDITION (2ND UNIT). RELOCATE GARAGE DOOR & ENTRANCE. EXPAND & RECONFIGURE 	Residential	RH-2	250	0							200711289065		11/28/2007 12:00:00 AM	40-X	RH-2	11/28/2007 12:00:00 AM	Resident	1	0							1672	18	"874 30th Av
(37.772833, -122.489252)"
3735063	TB Combo	BP ISSUED	05/07/2013 12:00:00 AM	10	0	Amend previous Motion No. 18168 (Case No. 2006.1106X) to grant new exceptions related to bulk and separation of towers, in response to revised tower design/configuration. The amended project would not increase the gross floor area of the building. | The proposed project would demolish the existing surface parking lot and construct a 33-story, 432-foot office building. The project would include 6,300 sq. ft. of groundfloor retail, 617,000 sq. ft. of office space, and 75 parking spaces. The gross sq. ft. of the proposed building would be 698,000 sq. ft.	Construction of 25 stories office building with public assembly, food/beverage handling,retail sales	Commercial	C-3-O(SD)	690	623300	617000	0	0	0	6300	0	200711309386	01/08/2013 12:00:00 AM	11/30/2007 12:00:00 AM	150-S/350-S	C-3-O(SD)	11/30/2007 12:00:00 AM	MIPS	0	623300			617000		6300		3735	63	"222 02nd St
(37.78645, -122.398069)"
3525046	WSoMa	BP ISSUED	08/13/2008 12:00:00 AM	7	0		CONSTRUCTION OF 2-STORY TYPE 5-1 HOUR AUTOMOBILE REPAIR SHOP.	Industrial	SLI	599	1496.25				1496.25			200712069799		12/06/2007 12:00:00 AM	40-X	SLI	12/06/2007 12:00:00 AM	PDR	0	1496.25				1496.25			3525	46	"264 Dore St
(37.7712496, -122.4097059)"
2374019	Outer Sunset	BP APPROVED	02/26/2009 12:00:00 AM	14	3	3 new condo construction	VERTIACL & HORIZONTAL ADDITION TO EXISTING BUILDING. CONVERT EXISTING RETAIL TO 3 FAMILY DWELLING. R	Mixed Use	NC-1	111	0					0		200712120290		12/12/2007 12:00:00 AM	40-X	NC-1	12/12/2007 12:00:00 AM	Resident	3	-1200					-1200		2374	19	"3534 Taraval St
(37.7418936, -122.5041823)"
6531022	Mission	BP ISSUED	04/24/2013 12:00:00 AM	4	4	Demolish existing single-family dwelling and construct new 4-unit residence.	CONSTRUCTION OF FOUR-STORY FOUR DWELLING UNITS.	Residential	RM-2	128	0							200712120285	07/01/2010 12:00:00 AM	12/12/2007 12:00:00 AM	40-X	RM-2	12/12/2007 12:00:00 AM	Resident	3	0							6531	22	"353 San Jose Av
(37.749705, -122.42118)"
6549021	Central	BP ISSUED	07/30/2010 12:00:00 AM	14	2	The proposal is to demolish the existing single-family dwelling and construct a two-family dwelling.  Mandatory Discretionary Review under the Planning Commission's policy requiring review of residential demolition and associated new construction.	ERECT A NEW 3 STORY 2 FAMILY DWELLING UNITS.	Residential	RH-2	127	0							200712201032	03/04/2008 12:00:00 AM	12/20/2007 12:00:00 AM	40-X	RH-2	12/20/2007 12:00:00 AM	Resident	1	0							6549	21	"168 Clipper St
(37.749346, -122.428656)"
7380038	Ingleside, Other	BP ISSUED	12/12/2008 12:00:00 AM	3	0		Construct a new GYM/ performing arts center	Residential	RH-1(D)	402	73842		68842			5000		200712200997		12/20/2007 12:00:00 AM	40-X	RH-1(D)	12/20/2007 12:00:00 AM	CIE	0	15000	10000				5000		7380	38	"655 Brotherhood Wy
(37.713589, -122.474853)"
6771032	Ingleside, Other	BP APPROVED	05/18/2010 12:00:00 AM	14	2	Demoiltion of existing single-family residence.	TO ERECT 4 STORY, 2 DWELLING UNITS	Residential	RH-2	71	0							200906261414	03/25/2008 12:00:00 AM	06/26/2009 12:00:00 AM	40-X	RH-2	03/25/2008 12:00:00 AM	Resident	1	0							6771	32	"279 Monterey Bl
(37.731461, -122.441411)"
4624009	Other S Bayshore	BP ISSUED	06/26/2013 12:00:00 AM	4	54	The proposed project would demolish the 267 affordable housing units in 50 buildings and construct about 668 affordable units, 6,400 sq. ft. of retail, 739 parking spaces in 66 buildings. Buildings would range from two to five-stories 20 to 50 feet in height. The project would be about 1,241,500 gsf in size. 	ADD COMPLETE FIRE ALARM SYSTEM FOR NEW BLDG (MULTI UNIT RESIDENTIAL), 72 HORN/STROBES, 17 STROBES, 1	Residential	RH-2	446	7020	0	620	0	0	6400	0	201302079710	03/27/2008 12:00:00 AM	02/07/2013 12:00:00 AM	40-X	RH-2/RM-1/M-1	03/27/2008 12:00:00 AM	Mixres	54	620	620	0	0	0	0	0	4624	3	"227 West Point Road
(37.73508, -122.379131)"
2630018	Inner Sunset	BP APPROVED	09/21/2010 12:00:00 AM	14	2		New construction of two residential units, 3 STORIES.	Residential	RH-2	546	0							200803288288		03/28/2008 12:00:00 AM	40-X	RH-2	03/28/2008 12:00:00 AM	Resident	2	0							2630	18	"1169 Stanyan St
(37.7628905, -122.4522658)"
6323008H	South Central, Other	BP ISSUED	12/05/2008 12:00:00 AM	14	2		Convert existing office space on 2nd floor to 2 dwelling units.	Mixed Use	NC-1	3	0							200804240540		04/24/2008 12:00:00 AM	40-X	NC-1	04/24/2008 12:00:00 AM	Resident	2	-2000	0	0	-2000	0	0	0	6323	008H	"2145 Geneva Av
(37.708571, -122.420471)"
1198004	Western Addition	BP ISSUED	03/17/2009 12:00:00 AM	14	2		PROJECT INCREASES TOTAL IN BLDG TO 2 UNITS. NEW GARAGE & ONE BEDRM, BATH UNIT IN (E) BASEMENT. THE F	Residential	RH-3	256	0							200804250691		04/25/2008 12:00:00 AM	40-X	RH-3	04/25/2008 12:00:00 AM	Resident	1	0							1198	4	"417 Lyon St
(37.774925, -122.44319)"
1052024	Western Addition	BP REINSTATED	06/27/2013 12:00:00 AM	4	81	Demolition of existing convalescent care facility and construction of 84 residential dwelling units and 4,500 sq. ft. of retail. Building would be 40' and 65' in height and would total 168,900 sq. ft. with 126 parking spaces. 	ERECT 5-STORY TYPE V RESIDENTIAL & RETAIL BUILDING. GS	Mixed Use	NC-3	715	4500					4500		201211093966	04/29/2008 12:00:00 AM	11/09/2012 12:00:00 AM	40-X/65-A	NC-3	04/29/2008 12:00:00 AM	Mixres	81	-40617	0	-45117	0	0	4500	0	1052	24	"2655 Bush St
(37.785821, -122.44077)"
4093007	Showpl/Potrero	BP ISSUED	03/01/2013 12:00:00 AM	14	2	Existing 11-foot residential building with 1,250 sqft with off-street parking. Proposed 40-foot 4,700 sqft 2-unit resdential building with 2 off-street parking spaces.	ERECT A 4 STORIES 2 FAMILY DWELLING.	Residential	RH-2	606	0							200805232798	10/09/2008 12:00:00 AM	05/23/2008 12:00:00 AM	40-X	RH-2	05/23/2008 12:00:00 AM	Resident	1	0							4093	7	"838 Kansas St
(37.758981, -122.40316)"
2349036	Outer Sunset	BP ISSUED	11/08/2011 12:00:00 AM	14	2		VERTICAL AND HORIZONTAL ADDITION, CONVERT 2 STORY SINGLE FAMILY DWELLING INTO 4 STORY, 2 UNITS. GROU	Residential	RH-2	452	0							200806033455		06/03/2008 12:00:00 AM	40-X	RH-2	06/03/2008 12:00:00 AM	Resident	1	0							2349	36	"2322 21st Av
(37.744416, -122.477609)"
3731003	East SoMa	BP ISSUED	12/10/2012 12:00:00 AM	4	76	Vertical addition of 4th floor to existing hotel.	VERTICAL ADDITION AND REVONATION OF A HOTEL. MECH, ELEC,PLUMBING, FIRE SPRINKLER UNDER SEPARATE PERMIT	Neighborhood Commercial	SoMa NCT	627	16425						16425	200806164548	10/06/2011 12:00:00 AM	06/16/2008 12:00:00 AM	65-X	SoMa NCT	06/16/2008 12:00:00 AM	Mixres	37	5445						5445	3731	3	"226 06th St
(37.779331, -122.406813)"
5926021	South Central, Other	BP ISSUED	03/07/2011 12:00:00 AM	14	1	Demolish existing dwelling unit located on lots 21 & 22, then build 2 separate dwelling units, one on each lot.	ERECT A 3 STORIES SINGLE FAMILY DWELLING.	Residential	RH-1	79	0							200807176988	12/18/2008 12:00:00 AM	07/17/2008 12:00:00 AM	40-X	RH-1	07/17/2008 12:00:00 AM	Resident	1	0							5926	21	"167 Brussels St
(37.730009, -122.406589)"
0671006	Western Addition	BP REINSTATED	06/25/2009 12:00:00 AM	4	69		"ERECT A 13 STORIES 69 RESIDENTIAL UNIT & COMMERCIAL BUILDING WITH PARKING;_x000d_
DEMOLISH A 2 STORY AUTO SALES AND SERVICE GARAGE"	Mixed Use	NC-3	330	0							200809252660		09/25/2008 12:00:00 AM	130-E	NC-3	09/25/2008 12:00:00 AM	Resident	69	-24000		0	0	0	-24000	0	671	6	"1450 Franklin St
(37.7879306, -122.423451)"
3560001	Market Octavia	BP ISSUED	03/14/2012 12:00:00 AM	4	22	The proposed project would demolish the existing 3,000 sq. ft. restaurant and construct a new six story over garage builidng consisting of 20 residential units, 5,000 sq. ft. of retail, and 15 parking spaces. The building would be approximately 30,000 sq. ft and 65 feet in height. 	TO DEMOLISH 1 STORY RESTAURANT.	Neighborhood Commercial	UPR MARKET NCT	565	5000	0	0	0	0	5000	0	200810023278	11/07/2008 12:00:00 AM	10/02/2008 12:00:00 AM	40-X/60/65-X	UPR MARKET NCT	10/02/2008 12:00:00 AM	Mixres	22	2000	0	0	0	0	2000	0	3560	1	"2210 Market St
(37.7662428, -122.4307162)"
3965001	Mission	BP APPROVED	06/18/2013 12:00:00 AM	9	12	Retain the exisitng three-story, 34-foot, 5,625 sq. ft. retail and office building. Addition and new construction of 12 residential units over ground floor retail. The total project including the existing retail/office uses would be approximately 29,822 sq. ft., including 14,951 sq. ft. of residential, 3,597 sq. ft. of retail, and 3,750 sq. ft. of office. 12 new parking spaces would be proposed. The new building would be four stories and approximately 43 feet in height. 	ERECT 4 STORIES, TYPE 5A (FULLY SPRINKLERED), 12 DWELLING UNITS BLDG.	Mixed Use	UMU	568	7347	3750				3597		201208248160	10/09/2008 12:00:00 AM	08/24/2012 12:00:00 AM	68-X	UMU	10/09/2008 12:00:00 AM	Mixres	12	1722			0		1722		3965	1	"2401 16th St
(37.765523, -122.410614)"
2821022	Inner Sunset	BP APPROVED	05/26/2010 12:00:00 AM	14	1		ERECT A THREE STORY SINGLE FAMILY DWELLING.	Residential	RH-1	151	0							200810224855		10/22/2008 12:00:00 AM	40-X	RH-1	10/22/2008 12:00:00 AM	Resident	1	0							2821	22	"1230 Twin Peaks Bl
(37.746443, -122.450416)"
2821021	Inner Sunset	BP APPROVED	05/26/2010 12:00:00 AM	14	1	Proposed to escavate and ugrade an existing unimproved portion of the public right-of-way and construct : driveways,retaining walls, sidewalk improvements,landscaping.	ERECT 3 STORY SINGLE FAMILY DWELLING.	Residential	RH-1	151	0							200810224853		10/22/2008 12:00:00 AM	40-X	RH-1	10/22/2008 12:00:00 AM	Resident	1	0							2821	21	"1240 Twin Peaks Bl
(37.746445, -122.450708)"
1510013	Richmond	BP ISSUED	07/01/2010 12:00:00 AM	14	2	Addition of 1 unit and square footage to existing single-family residence.	HORIZONTAL & VERTICAL ADDITION FROM SINGLE FAMILY DWELLING TO TWO UNITS RESIDENTICAL, TWO STORY TO F	Residential	RH-2	279	0							200810295438	05/11/2009 12:00:00 AM	10/29/2008 12:00:00 AM	40-X	RH-2	10/29/2008 12:00:00 AM	Resident	1	0							1510	13	"563 34th Av
(37.7784059, -122.494618)"
2861011	Inner Sunset	BP ISSUED	05/06/2013 12:00:00 AM	14	1	To construct a three-story over garage single-family dwelling on a vacant lot.	ERECT A 3-STORIES, SINGLE FAMILY RESIDENCE WITH 1 BASEMENT.	Residential	RH-1(D)	481	0	0	0	0	0	0	0	200810315629	01/28/2009 12:00:00 AM	10/31/2008 12:00:00 AM	40-X	RH-1(D)	10/31/2008 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	2861	11	"160 San Marcos Av
(37.747093, -122.465115)"
0757025	Western Addition	BP ISSUED	06/26/2013 12:00:00 AM	4	98	New construction of 5-story, 145-foot tall housing tower(s) with 98 affordable senior rental units	ERECT TYPE 1 & TYPE V NEW BUILDING	Residential	RM-3	281	0							201207104447	12/11/2008 12:00:00 AM	07/10/2012 12:00:00 AM	50-X	RM-3	12/11/2008 12:00:00 AM	Resident	98	0							757	25	"1100 Golden Gate Av
(37.7800047, -122.428684)"
0101004	Northeast	BP APPROVED	11/02/2012 12:00:00 AM	9	18	The project would renovate a gutted theater into 3,500 square feet of commercial space and 17 residential condominiums with 20 parking spaces.	PER SF PLANNING MOTION 17797 PERMITTING THE CONVERSION OF EXISTING THEATER TO MIX USE BUILDING WITH 	Mixed Use	NO BEACH	376	3525					3525		200908124639	12/15/2008 12:00:00 AM	08/12/2009 12:00:00 AM	40-X	NO BEACH	12/15/2008 12:00:00 AM	Mixres	18	-11795					-11795		101	4	"1741 Powell St
(37.8007666, -122.4109906)"
0527002	Marina	BP ISSUED	03/01/2013 12:00:00 AM	4	27	Demolish gas station and remove USTs; no new construction yet proposed	TO ERECT 6 STORIES, 27 UNITS RESIDENTIAL / RETAIL / GARAGE BUILDING.	Mixed Use	RC-3	366	0							201106017181	01/12/2009 12:00:00 AM	06/01/2011 12:00:00 AM	65-A	RC-3	01/12/2009 12:00:00 AM	Resident	27	-2347	0	0	0	0	-2347	0	527	2	"2559 Van Ness Av
(37.79921, -122.424482)"
3589026	Mission	BP ISSUED	11/23/2009 12:00:00 AM	14	3		CONVERT 2 UNITS BLDG TO 3 UNITS BLDG, REMOVE STAIRCASE JOINING UPSTAIRS AND DOWNSTAIRS, PUT IN KITCH	Residential	RTO	191	0							200902041380		02/04/2009 12:00:00 AM	45-X	RTO-Mission	02/04/2009 12:00:00 AM	Resident	1	0							3589	26	"161 San Carlos St
(37.760853, -122.419831)"
4004024	Showpl/Potrero	BP ISSUED	03/06/2013 12:00:00 AM	14	3	New construction of a 4-story, 3-unit residential building as a demolition replacement for the existing single-family home (2009.0583D).	TO ERECT 3 STORY, 3 FAMILY DWELLING OVER BASEMENT GARAGE	Residential	RH-3	214	0							200905208827	12/23/2009 12:00:00 AM	05/20/2009 12:00:00 AM	40-X	RH-3	05/20/2009 12:00:00 AM	Resident	2	0							4004	24	"251 Arkansas St
(37.763095, -122.398348)"
